date,RC20,HV20,RC40,HV40,RC60,HV60,RC90,HV90,创业100
2016-02-26,0.7852895125582019,52.08075210435928,0.7921714199899793,56.465036800322046,0.7359319614143239,49.91337398516574,0.6646251541181706,48.41635580251869,2014.92
2016-02-29,0.7638168470697928,56.83069301891553,0.7824889393792781,58.39666486050279,0.7195131526498987,50.0275955553669,0.6588503305181324,49.54339725756213,1880.15
2016-03-01,0.7076151789129598,51.40972158793608,0.7770380602983911,59.0870229205653,0.7259359291867943,50.42787149937479,0.660192287483014,49.81291116038614,1934.92
2016-03-02,0.7354807482710857,53.59661954030835,0.7827032483646301,60.3048148736982,0.734026171595984,51.31809571568883,0.667448223806604,50.03769095525262,2017.6
2016-03-03,0.7341067838908966,50.79916772083175,0.7848991429575075,60.12737337705521,0.7219498244581656,51.26512961291769,0.6815551954512116,48.81431188331778,2007.08
2016-03-04,0.7027382094073185,51.58705355680744,0.7790384100946841,60.94545937492476,0.7289341020971022,51.44783719582623,0.686237700610542,48.796352019293906,1907.04
2016-03-07,0.6858865640134683,52.3952453972394,0.7524948743246455,58.25360614829359,0.724564201603315,51.79825699774652,0.6872140053586795,48.65478506408212,1953.33
2016-03-08,0.6772185308455844,51.04999405397044,0.7520465876871777,58.40489470966972,0.7255283652951116,51.959889909272015,0.6873044979305113,48.86602626142938,2002.19
2016-03-09,0.6674859636825904,51.15881533304548,0.7495729862154183,58.093763767203875,0.7260405463429699,51.94799777641003,0.6882313186757768,48.831826230682616,1970.81
2016-03-10,0.6765127696414921,50.83628944618512,0.7278980837146872,54.15408471963226,0.7316702248970065,52.0006576086844,0.6901386184627872,48.664929053611424,1936.97
2016-03-11,0.6784636017793615,50.73094417621364,0.7160113362573345,54.158194404626414,0.72286751240329,51.90978580486325,0.6852986320572647,48.66353912493892,1934.87
2016-03-14,0.6681565522824862,53.349340805168396,0.698649751931499,53.12128042751081,0.7222159114286663,52.87788643253695,0.683736618967826,49.285072492970734,2023.13
2016-03-15,0.6458335732136584,51.189560305799034,0.6950268091797426,52.94656674644745,0.7203287226553625,52.76318116758364,0.6816570967361215,49.240846045400176,1996.92
2016-03-16,0.6496623524119283,51.05274976613232,0.6933245815485031,52.01990012074279,0.7186344568169653,52.63474260605528,0.6808654365534489,49.25622627226133,1977.54
2016-03-17,0.6390282033191305,55.07238795294167,0.6870347183629764,51.9919085790958,0.7151180435260673,53.93907771749191,0.6736419961833823,48.99188152096728,2087.29
2016-03-18,0.6357847294588129,57.16306982802584,0.6786189154899357,52.581026909390836,0.712864501895502,54.42844132047103,0.6727442502729873,49.53629619591351,2177.87
2016-03-21,0.6148678101076456,57.46086418969683,0.6728729812868077,52.384292350781536,0.7113012065225621,54.692994898156655,0.6736100650490772,49.27910515095511,2227.03
2016-03-22,0.6065738127019262,57.301828832549674,0.6669290506456124,51.8461130026475,0.7098415504161347,54.68825188016226,0.6780172856702632,49.09653756378917,2221.7
2016-03-23,0.6083175975416821,57.53205715251647,0.6672467738347485,51.83899660556192,0.7153076271450401,54.828007834132784,0.6793699508202626,49.167027574306594,2259.11
2016-03-24,0.5173285621146679,50.12612991318724,0.6612163802928585,50.885837304276414,0.7161318843505803,54.80190868720026,0.6795122422288263,49.07976697754193,2219.77
2016-03-25,0.5147751445438907,49.86698506530674,0.6603637803494603,50.72353811916168,0.7203966687460276,54.779113490817636,0.6797119166923019,49.07276905084578,2216.09
2016-03-28,0.5376054145690756,42.17001855817973,0.6602808275179441,50.75516631619409,0.7196260057191981,54.77896684885953,0.6803989988599982,48.91587446783974,2199.68
2016-03-29,0.5408811919102424,42.636971475622275,0.6181774910945533,46.93046184644768,0.7133379674626448,54.782064246013974,0.6809550683861314,48.6889860652228,2152.55
2016-03-30,0.5212632273402947,42.84963380562133,0.6317489881380415,48.05346510057295,0.717561471588471,55.59449981520112,0.6840716752752595,49.09083577361654,2248.78
2016-03-31,0.5177290619446311,42.83243966093836,0.6326221017182913,46.4345874763842,0.7214942597333389,55.51976935623071,0.6878375329270006,48.99431913311052,2238.29
2016-04-01,0.4732251257005432,38.311767005616126,0.6214412159934328,45.475455560417885,0.7227823733890905,55.413622829679866,0.6891942348486874,48.52905126417778,2205.37
2016-04-05,0.47386548135447004,38.947080815197204,0.6149622887182654,46.0867336350685,0.6978740692735985,53.260539985099655,0.690364947644479,48.83617904875523,2279.52
2016-04-06,0.47995357605144434,38.44428512139122,0.6093575223489129,45.128861802015955,0.6971062760128031,52.958720478604036,0.689793793473154,48.84340219053486,2297.04
2016-04-07,0.50978967618173,38.90419198754669,0.6140899372424065,45.490653019878195,0.69951985576922,52.92112330699983,0.691701796882657,48.84779648383594,2248.68
2016-04-08,0.4653003588691404,38.319039710981514,0.6132457569240592,45.389627467363695,0.6749509367644185,49.76373687644275,0.6924137423770534,48.58217979480901,2229.93
2016-04-11,0.49897520617935726,38.61462347269746,0.6175142718071379,45.550858150985064,0.6742962737251684,49.98905117535218,0.6923245274559754,48.665576053016785,2283.14
2016-04-12,0.5136097463781732,36.596369633180814,0.6166379910975691,45.585070608235334,0.6608646934445181,48.1753094884111,0.6829128758105827,47.47427210078976,2264.02
2016-04-13,0.5437373967203981,36.01998694415003,0.6075187644058924,44.67778220931065,0.6630924079512674,48.09486904787371,0.6889120261665501,47.50711556892034,2294.01
2016-04-14,0.5617392533638972,35.54265538767006,0.6103416597325563,44.76204227849968,0.6641522051149508,47.34161001635869,0.6917840911085216,47.56292969441172,2324.39
2016-04-15,0.5738963135068589,31.554343843041515,0.6074614729917629,44.695875581649865,0.6618977872072478,46.129542968824325,0.6807641647434791,47.50888181121611,2309.68
2016-04-18,0.5875902626092744,29.452255639500063,0.6102763090729214,44.935215559618456,0.6559431914874199,45.90987622152085,0.6864392530311488,47.19503246470765,2265.59
2016-04-19,0.5961588945921372,28.496216058158996,0.6034651211442235,44.781947395699014,0.6573794222012427,45.55771512328611,0.6842786207415947,47.19765862233648,2272.52
2016-04-20,0.5901010695461547,35.109518839525265,0.5956751544725947,46.92854491082378,0.6502834887030082,46.637714123104956,0.6832519152804711,47.973306710856676,2145.24
2016-04-21,0.5772584267451244,34.78194918514362,0.5930354922201456,47.068567214635316,0.6476173193013851,46.63521191292133,0.6829420786003426,47.9681763178853,2110.16
2016-04-22,0.5622863758602414,34.801252256571566,0.518242364378234,42.873609681579964,0.6418436474647781,45.90296165441181,0.6852117975635891,48.0227941595556,2136.92
2016-04-25,0.555457020072675,34.815056933933434,0.5163359154330407,42.79052568513069,0.6410726948358177,45.77581858539756,0.6854530330420714,47.977063132030665,2126.83
2016-04-26,0.5498190591551813,35.16494026755907,0.526421025096142,38.95995356228822,0.6413479147812878,45.8504201248249,0.6877221203404503,48.03794377658454,2155.7
2016-04-27,0.5492569038379964,34.368501898863144,0.5284152360792351,38.468238598394386,0.6018710657074056,42.8785648213746,0.6878315408486368,47.96012604854541,2146.61
2016-04-28,0.4166797944743482,30.431548118765395,0.4907711164274342,37.16613251517534,0.6060903517883713,42.88213512651946,0.6876754108245534,47.899552298754436,2155.23
2016-04-29,0.4173177512448621,30.481956308347648,0.4933469010724299,37.19945180963464,0.6055124450679894,41.78844517239145,0.686901933914001,47.8828138929967,2138.74
2016-05-03,0.4192828629098889,32.876773195516016,0.4542712341201017,35.66944119113351,0.595198566749194,41.447146985961545,0.6858626643585259,48.07793204891771,2217.23
2016-05-04,0.4209349097807749,30.58853727097761,0.4565878802310235,35.33158566876805,0.5903161889363182,41.454521282776355,0.6881705951315492,48.07774235713457,2211.02
2016-05-05,0.4179005882937008,30.52672534742077,0.4592956096212191,34.91482386988502,0.5870524657626298,40.691991333214254,0.6889347968021812,48.09693290611343,2224.09
2016-05-06,0.4838762398782757,33.248694046219896,0.49200336429968466,36.47371835390526,0.5954547957236558,41.65743420600918,0.6963258459075453,48.554295615852695,2129.19
2016-05-09,0.512234129712743,35.21138762854175,0.4698189427834834,37.38061688510368,0.5964282311392533,42.15003657471716,0.6981641838743512,48.780815833618895,2053.6
2016-05-10,0.48152403036706853,33.768822778576904,0.4868152155018773,37.37627555940371,0.5982061126688176,42.05979160951857,0.7005715104041712,48.76823974752535,2054.22
2016-05-11,0.4859069984038094,33.78298468889637,0.49869104953874555,35.82778570654994,0.5977896149081969,42.050675840326086,0.7008616897090166,48.77553954166094,2034.92
2016-05-12,0.4325552150743413,33.16095861880781,0.4972512800381811,35.67213175526117,0.5838390578740511,41.240705092267085,0.692954625100033,48.68716530355454,2034.57
2016-05-13,0.4196207988473352,32.41517031344185,0.49140357011986113,35.60247056000473,0.5859210545428857,41.21779274602185,0.6922984163677437,48.66693777523238,2025.22
2016-05-16,0.4196324355789635,33.387325883222964,0.5079351802657034,33.19001355622128,0.5857821747522282,41.318720221474685,0.6941838615331068,48.71639175569463,2057.86
2016-05-17,0.4029333690932467,33.5127427730466,0.5120194777871676,31.526206961226805,0.5869189679608083,41.34425700881103,0.6960760813944926,48.65538986277715,2081.44
2016-05-18,0.38581054579885277,34.53678075279592,0.5043759751125333,31.72378464568238,0.5753626236369827,41.602524412543026,0.6689177633992968,46.8880379951014,2020.48
2016-05-19,0.40954789855567164,29.098803037083865,0.5130381307739652,31.835182105679884,0.5734466476267136,41.5945361718751,0.6693827503390443,46.68610290103356,2037.4
2016-05-20,0.43882098310821377,29.149657541633633,0.5174140464238528,31.729378853349456,0.5745877993828143,41.69032372364727,0.6702578340501327,46.60044633929759,2065.3
2016-05-23,0.41685420643583415,29.364343478876524,0.4998238791213129,31.791902946828106,0.5103653009031507,38.66751978285735,0.6439906945644228,44.33706119545737,2098.23
2016-05-24,0.43044213130416054,29.54526448398281,0.49840630088598326,31.878048848380992,0.5080338641648705,38.66654083845585,0.6427074622752547,44.366278594624866,2075.51
2016-05-25,0.41877981520797203,29.054764679844236,0.4894859908410445,31.850218000900167,0.5154705603640244,35.94387509881382,0.6279987000795025,43.04610101155354,2067.25
2016-05-26,0.4230773338968078,29.297988760517136,0.49026528953477444,31.538576543842918,0.5156371048561222,35.5463836519758,0.6294656535339985,42.95091880230217,2086.01
2016-05-27,0.43118772192784977,29.30567580854795,0.4160263186755747,29.488545975348412,0.4830849018601132,34.59874340299942,0.6304723204715634,42.414203036900844,2069.89
2016-05-30,0.45457806789912863,29.26157996118397,0.427245732169298,29.49386070509668,0.4844967954289353,34.600684852441645,0.6301352125810813,41.444492977042614,2058.52
2016-05-31,0.5905259551931714,31.474014187152356,0.5091222371965087,31.792337738579608,0.48201635452578373,34.26744663785357,0.631461914632917,41.936270346780816,2159.8
2016-06-01,0.5945180573620771,31.52572817501838,0.5125431403282223,30.663090549844117,0.4854684265106545,33.975249525291204,0.6330149337547812,41.66914770139136,2168.82
2016-06-02,0.5938485862165033,31.63340446475559,0.5157109516349152,30.690539775995322,0.48791761304450043,33.68319883623699,0.6300901123343757,41.39237081421774,2188.56
2016-06-03,0.5288230154916824,27.521945597410724,0.4984094218250578,30.333684276810285,0.49405710650269224,33.51593210319997,0.628418869830876,41.320925853288905,2204.97
2016-06-06,0.5002053998645515,23.836849156665078,0.49795050868120966,30.27316057980059,0.46998687774691217,33.297962777799825,0.6239078401078031,40.70645691876339,2199.3
2016-06-07,0.5131312060783604,23.86713840563355,0.49159175131930427,29.660237137586726,0.4885848188674972,33.298303069583646,0.6236289257594485,40.608550960505305,2196.73
2016-06-08,0.5158465926150575,23.594483973802912,0.4923846542205135,29.615691147336992,0.4973866654330285,32.16104482809954,0.6237573361261785,40.61080567303286,2186.54
2016-06-13,0.6012160541819008,32.95216848482047,0.5123145358318013,33.03191561258494,0.51998360809578,34.50831939964631,0.5939532964482036,39.77711810471711,2054.71
2016-06-14,0.6096932521880714,32.900618593153865,0.515092457546296,32.80755956264963,0.5205475774616508,34.44523137985149,0.5982760458828814,39.777158442267215,2058.31
2016-06-15,0.6111794494997063,34.489832915013935,0.5198583998699763,34.0216081760761,0.5323772469440249,33.369932844767234,0.5989856565297753,39.37345620414723,2128.8
2016-06-16,0.611831223908009,34.65816403873424,0.5176683646333766,33.85653135088902,0.5366027824150652,32.33014538858956,0.5906165163010686,38.760663485833895,2101.42
2016-06-17,0.6533909998521379,32.95266560822392,0.5175967085109894,33.96674792453718,0.5419036269970826,32.06563958368527,0.5869818223597536,38.79208636448558,2122.89
2016-06-20,0.6600301413236632,32.9073707634977,0.5374035376962656,30.871866472257313,0.5517638699814413,32.0643366990175,0.5837820541045885,38.219753417273424,2119.63
2016-06-21,0.6557495785956642,33.01879561981721,0.5504501938542679,30.772461055744138,0.5528390073757802,31.955656943582778,0.5830504897730139,38.26410327595872,2092.0
2016-06-22,0.6671929215902136,33.70334645146544,0.5518748334115997,31.241066116385387,0.5464358038808165,32.20826140402885,0.5814663131478092,38.38119280087008,2144.82
2016-06-23,0.6699257356492655,33.462454962106456,0.5587326355687181,31.230084262997515,0.5458458806086557,32.21268767524635,0.5856134528927908,38.31374965984844,2137.49
2016-06-24,0.6979012902531719,33.479491744442605,0.5626575711954849,31.066409464382538,0.5468993275896856,32.19370285778179,0.5878583846829465,38.291416463167806,2127.36
2016-06-27,0.6994119740579506,34.84750431190875,0.5649694584052537,31.926950535217664,0.5485535382432932,32.47181166390085,0.5790045234092185,38.05357539037723,2191.81
2016-06-28,0.6952123372295992,34.76449758555655,0.5671773370021398,32.027345854820545,0.5106213365551012,31.315756076673917,0.5809089366232154,38.08633315433313,2216.71
2016-06-29,0.6729419149053338,34.695779004308584,0.5662075380380159,31.97246692143897,0.5131306909289349,31.30823800449476,0.5796779863874966,38.04527996830051,2209.79
2016-06-30,0.5347861957841963,30.694227103609332,0.5551166671824899,30.768814413086186,0.5076924890911579,31.207225850845756,0.5778638062734371,38.03900845919414,2227.79
2016-07-01,0.5178865515068045,30.83607308666779,0.5532416267034262,30.81829140101579,0.5057533787071236,30.502660144456627,0.5705625383194189,37.97176864818953,2211.18
2016-07-04,0.5592942509722395,31.215060857909577,0.5655051449285554,31.06648118202698,0.5183517933173524,30.65990004753508,0.5721497506000703,38.019628043856116,2248.71
2016-07-05,0.5478999350530366,31.143750837431337,0.5226525545597313,29.01683149228637,0.5009837889419421,30.35910846959658,0.5706199083601871,38.00419402057136,2246.02
2016-07-06,0.5321274705554526,31.135959328906964,0.5009799032532589,27.439799057370518,0.4959527606187569,30.313721419266475,0.5165701013071747,35.66986537627012,2241.56
2016-07-07,0.5242194758077733,31.165456652087236,0.5030568450969696,27.471122979440832,0.48861452157553126,29.934888557471535,0.5130707951957287,35.62167594672729,2233.92
2016-07-08,0.5318569291753804,31.102610882720267,0.5076513578106627,27.31526397655708,0.49080599230537275,29.89361764737589,0.5210782530343482,33.63931406860017,2239.0
2016-07-11,0.4193434276349314,21.150144029922483,0.5251955201123681,27.45775843658848,0.4826626061394104,29.820290418460804,0.5207329308044581,33.3899863657971,2218.59
2016-07-12,0.4878006671287582,21.365528132556467,0.5492120286003263,27.52764252788738,0.5026057262636449,29.815168825630984,0.5031643475311377,32.76584709382115,2247.36
2016-07-13,0.4732076057390083,19.08489476080159,0.5423272049424965,27.552148135594436,0.5022826278024048,29.99360234388132,0.5016272942725156,32.847684613153035,2285.37
2016-07-14,0.4606125485940767,18.099532890610924,0.535958575658323,27.463448439550405,0.495992696611314,29.743896149354132,0.48146889631785156,31.660655630643316,2293.08
2016-07-15,0.45272461646051804,18.919985631073942,0.5517926852943981,26.528370822730157,0.4931452516673655,29.853692528793303,0.48141751897681156,31.541811747668714,2263.78
2016-07-18,0.4238438544535821,19.13691999451183,0.5349994454301262,26.58212933009883,0.4922899521561745,27.45671940649984,0.4754614132171171,31.33172487605078,2249.87
2016-07-19,0.43047858678206163,18.348651408904356,0.5331955940639842,26.51276092834129,0.5009104701286428,27.293760012711278,0.4796145190621271,31.23781183445562,2273.72
2016-07-20,0.43480432605089553,16.78859166225499,0.5370027994390176,26.315964018144893,0.5005623618644767,27.202519926095636,0.4594751674815599,31.086036267896056,2268.53
2016-07-21,0.43198989258675924,16.71022832479981,0.5341426739510343,26.130928579642344,0.505199422157646,27.18216609628134,0.4714309005917889,31.087151327269513,2265.13
2016-07-22,0.4282070057553917,16.838375562887745,0.5485204296165376,26.17960016366765,0.5106086801268961,27.10501490926053,0.48099570177614787,30.285614149351147,2250.0
2016-07-25,0.4226415158851931,13.635321361833908,0.5483965688611263,26.137492485791153,0.5090118660355857,27.091256353500054,0.4860593239763524,30.197419087252246,2245.89
2016-07-26,0.4325443073419947,14.026800249997496,0.5495452795874101,26.21485762920343,0.5128631782997651,27.233531480816946,0.4871866212397787,30.222442333605642,2279.55
2016-07-27,0.4055072373208612,24.481502961468486,0.5378483784623581,29.880075414515872,0.5047818292755483,29.513956671342495,0.49002611017379705,30.41788786964138,2155.39
2016-07-28,0.40957546908398224,24.315831352441162,0.46285339361682837,27.477165348281225,0.49962355735604735,28.61323485290333,0.48938275495901384,29.621747701415234,2139.74
2016-07-29,0.41727454683923587,24.335599048612693,0.4530177055454955,27.52180418916474,0.49627334286475167,28.65040961287926,0.4887618041462746,29.41072665432171,2122.41
2016-08-01,0.35772502436121895,23.48992394196031,0.4464353714110638,27.530052236660513,0.4917415151610274,28.692658764204975,0.4915961558585357,29.45978719878713,2099.18
2016-08-02,0.3674836963472027,23.745285144867882,0.4445592310938407,27.515126664376055,0.46391595698405014,27.362913948506424,0.4918567261137652,29.344056402019646,2113.21
2016-08-03,0.3787035505306003,23.74367734738905,0.44160303898412023,27.514313131436534,0.4496865301754157,26.35292718862456,0.48550576427579833,29.21146077114807,2108.32
2016-08-04,0.3865159833041191,24.18098195860663,0.4412536546047407,27.65101938952139,0.45353026758523746,26.424304457680503,0.48525686539247825,29.26325463882958,2129.65
2016-08-05,0.3782986121424405,24.24660506716398,0.4402129907098741,27.723636513257503,0.4530868340459258,26.42869326316104,0.48165914529591847,29.280613765116602,2109.06
2016-08-08,0.3858579700854619,24.552186697202046,0.3843861332573772,23.088825658702923,0.4656081660289655,26.498257797717905,0.4807580862543038,29.11750047953715,2130.59
2016-08-09,0.2671143453803415,24.425091282351072,0.3839803384027437,23.2270062424561,0.466052739225253,26.556750793516944,0.4563737008921173,28.25386293522925,2154.51
2016-08-10,0.2616410848172464,23.48429998649565,0.3823760105697826,21.816507711567024,0.46587897643435844,26.440528162180616,0.45637160590790765,28.273882704835433,2137.0
2016-08-11,0.26901910663337464,23.735496805147285,0.3740175495767601,21.936517473585596,0.4613332952497989,26.552317649662243,0.4552832140316134,28.288686715640203,2103.4
2016-08-12,0.4113148726888018,23.997259754960083,0.4217091506717493,21.922553520195287,0.4945473273422571,25.898123841856513,0.4717888531198699,27.784714071698875,2123.84
2016-08-15,0.5555447412175322,26.93728774158902,0.4802505456915176,23.307912321960888,0.5275700322448837,26.618233375892537,0.4983795554430165,28.276783091738306,2193.21
2016-08-16,0.5567678109553856,26.653437274120044,0.4880087058205035,23.045035447474035,0.5282590020262229,26.50209678640178,0.4913122533176346,28.071870318166464,2201.1
2016-08-17,0.5554698417221836,26.705194617802302,0.4875093714754824,22.260693667124716,0.5295520608260549,26.33321382495343,0.48906247701687966,28.04464713983509,2208.2
2016-08-18,0.5466024009140819,26.71141575061462,0.4820957547858787,22.25597649636256,0.5231794741853293,26.23565070216558,0.4836599947937598,27.769215421178433,2201.59
2016-08-19,0.5057683111820007,26.65502311714027,0.4589103800562252,22.212799069177162,0.5181433480613021,26.215901638401217,0.47905575086425156,27.7385552930887,2204.56
2016-08-22,0.5079536824653841,27.234540425959676,0.45953112345489133,21.39040004370424,0.5182067870151762,26.413831714840864,0.47502243515769016,27.78194782874363,2167.4
2016-08-23,0.5025649655610396,26.613609049224667,0.4583529886992831,21.208036089141604,0.5159887694150405,26.361858577770974,0.47409798752455706,27.6943878285138,2174.16
2016-08-24,0.5234408510126966,18.076307434348873,0.4574878960194154,21.30526434375279,0.5168788640803056,26.37128669011139,0.47641853345598695,27.717669693750373,2192.17
2016-08-25,0.5475128257566486,17.97292745967783,0.4628238343051224,21.234775160421204,0.47760093367821804,24.573521620622117,0.47432421290512383,27.554138177599636,2180.66
2016-08-26,0.5445822291596836,17.686019493341217,0.4662441834037901,21.191060724487194,0.4734980710354122,24.573468949516254,0.473874777868157,27.558566145318565,2189.75
2016-08-29,0.5377029822892708,17.07328494601962,0.4456469094344222,20.752474789718374,0.4692412239113033,24.507617171520508,0.4779814747273596,25.859898053781876,2193.2
2016-08-30,0.5357552586640424,16.996845698148906,0.45164393685715853,20.75607726555318,0.46967713290063157,24.461246153390746,0.4837612977717805,25.70957502555377,2195.53
2016-08-31,0.5286266165762238,16.979016424012553,0.45849321446171004,20.75503237540985,0.4681574400698114,24.458231795675754,0.4857873352453162,25.63187515482136,2191.76
2016-09-01,0.5294465443849854,16.857580804350857,0.46419267753677346,20.76938820926764,0.4677155514900834,24.475775439725734,0.4874894301603852,25.632075189517124,2181.33
2016-09-02,0.5316600517074941,16.5337596341769,0.4591856172563728,20.78188407421868,0.4661701287292231,24.47703681431129,0.48600395096262067,25.550619057809627,2170.86
2016-09-05,0.5359733028079903,16.294751336262248,0.4622102443249844,20.725966898254462,0.43808892450609066,20.927022053309123,0.485298803839186,25.55552118395483,2182.69
2016-09-06,0.5231358356202692,17.019625038726396,0.4190068740921356,20.980808746751574,0.4317304503849597,21.213067657406196,0.48202803167595437,25.720557765607953,2222.84
2016-09-07,0.5225112640479249,16.81564850224209,0.4228573491719947,20.557288320646727,0.43116339718498187,20.17777067925623,0.4820022244088246,25.70065300670088,2212.05
2016-09-08,0.53570900697207,15.549251115199016,0.42745126206370354,20.58465733380304,0.43018075773986963,20.003154388412558,0.48201402611476135,25.01960788328922,2223.47
2016-09-09,0.4838557228788907,15.873973479348699,0.43089511359721594,20.471341362315474,0.4309353487053687,20.016316323999355,0.4822195672345798,25.062234829841117,2202.97
2016-09-12,0.30920759907270184,14.64108111567039,0.4636693120937784,21.39995236803846,0.44222052968034314,20.742097408065877,0.48669982138818,25.414362458800337,2145.56
2016-09-13,0.24674565980576793,14.548519205867372,0.46309473271494944,21.19643624286624,0.44174490600736466,20.56141927573632,0.46756920320198186,24.374872325290927,2145.87
2016-09-14,0.26957619749397,14.457900032404563,0.46677838932879717,21.19632718862434,0.4442424219038037,19.93789145773144,0.46016070064852665,23.617131426602086,2144.56
