date,RC20,HV20,RC40,HV40,RC60,HV60,RC90,HV90,中证500
2016-02-26,0.7852895125582019,51.357139877827805,0.7921714199899793,54.87054351087153,0.7359319614143239,48.13791398026685,0.6646251541181706,44.072492093674946,5648.94
2016-02-29,0.7638168470697928,54.12179773218605,0.7824889393792781,55.94057207498374,0.7195131526498987,47.61958851945327,0.6588503305181324,44.7763796272851,5350.43
2016-03-01,0.7076151789129598,48.072256948927745,0.7770380602983911,56.35832478296482,0.7259359291867943,47.918464070208046,0.660192287483014,44.975545407656284,5473.63
2016-03-02,0.7354807482710857,50.96314111920093,0.7827032483646301,58.00969817945501,0.734026171595984,49.1447481819893,0.667448223806604,45.70009194011292,5753.15
2016-03-03,0.7341067838908966,47.92010726168203,0.7848991429575075,57.94318681068445,0.7219498244581656,49.1737299852875,0.6815551954512116,44.515473161864655,5776.98
2016-03-04,0.7027382094073185,47.60728633529442,0.7790384100946841,58.11491268486516,0.7289341020971022,49.09458430251926,0.686237700610542,44.24705014014629,5621.56
2016-03-07,0.6858865640134683,47.880939097269476,0.7524948743246455,54.984450231282125,0.724564201603315,49.41356473901429,0.6872140053586795,44.220480609645314,5752.55
2016-03-08,0.6772185308455844,46.513324896706635,0.7520465876871777,54.96542021102192,0.7255283652951116,49.31746770091984,0.6873044979305113,44.20043303103747,5764.33
2016-03-09,0.6674859636825904,47.47152154567994,0.7495729862154183,54.68801685508119,0.7260405463429699,49.30810838738231,0.6882313186757768,44.34375983316702,5617.04
2016-03-10,0.6765127696414921,47.25804487338204,0.7278980837146872,50.538805562337345,0.7316702248970065,49.371957756939885,0.6901386184627872,44.24619712277827,5521.95
2016-03-11,0.6784636017793615,47.16100927409444,0.7160113362573345,50.27309554215568,0.72286751240329,49.37349586883805,0.6852986320572647,44.20695419428396,5508.98
2016-03-14,0.6681565522824862,48.62156081599667,0.698649751931499,48.270697914407926,0.7222159114286663,49.935008993471364,0.683736618967826,44.586493404313266,5690.59
2016-03-15,0.6458335732136584,46.36952072779528,0.6950268091797426,48.29528991533255,0.7203287226553625,49.688765470318216,0.6816570967361215,44.490867320062996,5639.8
2016-03-16,0.6496623524119283,46.24031602132436,0.6933245815485031,47.65946228544377,0.7186344568169653,49.65759474338884,0.6808654365534489,44.530781444936125,5562.8
2016-03-17,0.6390282033191305,47.91795896189667,0.6870347183629764,47.61730419132411,0.7151180435260673,50.19609700937146,0.6736419961833823,44.08526827224591,5745.98
2016-03-18,0.6357847294588129,49.57563177243005,0.6786189154899357,47.50454862783278,0.712864501895502,50.482995299103386,0.6727442502729873,44.50929969557181,5949.26
2016-03-21,0.6148678101076456,49.834597531785455,0.6728729812868077,47.77241929473031,0.7113012065225621,50.825868927910314,0.6736100650490772,44.53823278995157,6099.48
2016-03-22,0.6065738127019262,49.816216871153806,0.6669290506456124,46.93414556394776,0.7098415504161347,50.72767247084009,0.6780172856702632,44.46745095012601,6075.49
2016-03-23,0.6083175975416821,49.824594959609776,0.6672467738347485,46.914264974080595,0.7153076271450401,50.712242339598646,0.6793699508202626,44.48229161638134,6118.97
2016-03-24,0.5173285621146679,40.13090439177806,0.6612163802928585,45.91053971396404,0.7161318843505803,50.75749966770172,0.6795122422288263,44.4547157666199,6018.42
2016-03-25,0.5147751445438907,40.192756298573556,0.6603637803494603,45.80920086525369,0.7203966687460276,50.835377527680706,0.6797119166923019,44.50050117589067,6077.43
2016-03-28,0.5376054145690756,34.39432482903293,0.6602808275179441,45.77315810606517,0.7196260057191981,50.80339263684394,0.6803989988599982,44.45670242763391,6037.78
2016-03-29,0.5408811919102424,34.909610814448335,0.6181774910945533,41.654333357542775,0.7133379674626448,50.729110894232,0.6809550683861314,44.384980350333755,5921.87
2016-03-30,0.5212632273402947,32.82250965424214,0.6317489881380415,42.31954454742255,0.717561471588471,51.2972084144074,0.6840716752752595,44.827713866809155,6137.5
2016-03-31,0.5177290619446311,32.82092136299522,0.6326221017182913,40.555632818706485,0.7214942597333389,51.25337550597683,0.6878375329270006,44.77704197466903,6155.81
2016-04-01,0.4732251257005432,31.04487665647861,0.6214412159934328,39.736687043945125,0.7227823733890905,51.19269245623615,0.6891942348486874,44.54631860532569,6124.53
2016-04-05,0.47386548135447004,31.301442188983536,0.6149622887182654,39.94046399804424,0.6978740692735985,48.595437837710406,0.690364947644479,44.73923116539878,6286.58
2016-04-06,0.47995357605144434,31.292268093995983,0.6093575223489129,39.20365451886102,0.6971062760128031,48.55857153529165,0.689793793473154,44.74989394378441,6323.43
2016-04-07,0.50978967618173,30.1433892251612,0.6140899372424065,39.45725738879414,0.69951985576922,48.32339955025755,0.691701796882657,44.77224997016116,6228.97
2016-04-08,0.4653003588691404,29.549848642884314,0.6132457569240592,39.330536596616746,0.6749509367644185,44.93319509217738,0.6924137423770534,44.68385927114393,6168.74
2016-04-11,0.49897520617935726,29.91944069799007,0.6175142718071379,39.51009984343522,0.6742962737251684,45.02714133178098,0.6923245274559754,44.86184931975142,6304.3
2016-04-12,0.5136097463781732,28.78371887812763,0.6166379910975691,39.59906561071801,0.6608646934445181,42.78758781884541,0.6829128758105827,43.63680191261737,6252.77
2016-04-13,0.5437373967203981,28.5184570304022,0.6075187644058924,38.54086746698007,0.6630924079512674,42.882888387151596,0.6889120261665501,43.70834530532944,6344.23
2016-04-14,0.5617392533638972,27.599863975965405,0.6103416597325563,38.50531160921191,0.6641522051149508,42.279025668898434,0.6917840911085216,43.73132893065857,6401.85
2016-04-15,0.5738963135068589,26.141456437681665,0.6074614729917629,38.50770935322405,0.6618977872072478,41.77130788411378,0.6807641647434791,43.727924761720125,6384.35
2016-04-18,0.5875902626092744,24.790346096013238,0.6102763090729214,38.7592111887398,0.6559431914874199,41.146157245522275,0.6864392530311488,43.61469967302507,6281.2
2016-04-19,0.5961588945921372,23.424967823859095,0.6034651211442235,38.45879212783218,0.6573794222012427,41.061627027106596,0.6842786207415947,43.61662803659553,6308.23
2016-04-20,0.5901010695461547,28.809775138675825,0.5956751544725947,40.168609538323,0.6502834887030082,41.51371122444641,0.6832519152804711,44.16165860924182,6022.21
2016-04-21,0.5772584267451244,28.802599338740748,0.5930354922201456,40.1823464337559,0.6476173193013851,41.50596990366161,0.6829420786003426,43.99541927603216,5970.68
2016-04-22,0.5622863758602414,28.356641892560486,0.518242364378234,34.404914374038555,0.6418436474647781,40.65009370334242,0.6852117975635891,44.02038180069584,6011.32
2016-04-25,0.555457020072675,28.179534930896715,0.5163359154330407,34.4446833089952,0.6410726948358177,40.54236929213519,0.6854530330420714,44.02339252064386,5978.08
2016-04-26,0.5498190591551813,28.409094351175195,0.526421025096142,31.49281673135857,0.6413479147812878,40.55688879911271,0.6877221203404503,44.07006795784612,6046.77
2016-04-27,0.5492569038379964,27.575505794696813,0.5284152360792351,31.150360989161506,0.6018710657074056,37.30992226642874,0.6878315408486368,43.912882495193465,6016.7
2016-04-28,0.4166797944743482,24.42241588784304,0.4907711164274342,28.771513376810603,0.6060903517883713,37.20578618563021,0.6876754108245534,43.88236736675992,5990.33
2016-04-29,0.4173177512448621,24.37475774668445,0.4933469010724299,28.76377393967725,0.6055124450679894,35.97107421474434,0.686901933914001,43.86937390283544,5985.59
2016-05-03,0.4192828629098889,26.65663705136463,0.4542712341201017,28.72984586902515,0.595198566749194,35.72073250941978,0.6858626643585259,43.96994951157521,6167.45
2016-05-04,0.4209349097807749,24.921193289957387,0.4565878802310235,28.248610306736794,0.5903161889363182,35.593219138887015,0.6881705951315492,43.972461344146765,6169.78
2016-05-05,0.4179005882937008,24.9095064417821,0.4592956096212191,28.263764487894573,0.5870524657626298,34.99720751724188,0.6889347968021812,43.93117168107577,6203.82
2016-05-06,0.4838762398782757,28.022260888685647,0.49200336429968466,29.31133703590243,0.5954547957236558,35.98271882023592,0.6963258459075453,44.31650551038432,5961.49
2016-05-09,0.512234129712743,30.50765335304297,0.4698189427834834,30.507875963145587,0.5964282311392533,36.58731605992476,0.6981641838743512,44.65584670602891,5743.65
2016-05-10,0.48152403036706853,29.08891392930925,0.4868152155018773,30.49977088176495,0.5982061126688176,36.52894228692773,0.7005715104041712,44.657633289050395,5738.9
2016-05-11,0.4859069984038094,29.06716877396569,0.49869104953874555,29.4523213234144,0.5977896149081969,36.53354504821015,0.7008616897090166,44.6360436992478,5723.41
2016-05-12,0.4325552150743413,28.296817696699172,0.4972512800381811,29.361816927117264,0.5838390578740511,35.5834832114578,0.692954625100033,44.50186559687705,5726.46
2016-05-13,0.4196207988473352,27.844235780092408,0.49140357011986113,29.151490329864416,0.5859210545428857,35.497904025226255,0.6922984163677437,44.45398392258222,5714.31
2016-05-16,0.4196324355789635,28.948141772960902,0.5079351802657034,28.341373887784894,0.5857821747522282,35.67627959723426,0.6941838615331068,44.53714594321189,5812.54
2016-05-17,0.4029333690932467,28.632538899769965,0.5120194777871676,26.973861615923724,0.5869189679608083,35.67245734094179,0.6960760813944926,44.48566668391749,5790.34
2016-05-18,0.38581054579885277,29.613374187271102,0.5043759751125333,26.98975393074517,0.5753626236369827,35.82465714502352,0.6689177633992968,42.44840007653241,5631.19
2016-05-19,0.40954789855567164,25.778641452086003,0.5130381307739652,27.061869526138626,0.5734466476267136,35.84719230275536,0.6693827503390443,42.43146736635581,5666.73
2016-05-20,0.43882098310821377,26.182574257167836,0.5174140464238528,27.17608575398518,0.5745877993828143,35.90565223750202,0.6702578340501327,42.24962590231081,5732.9
2016-05-23,0.41685420643583415,26.558334670369423,0.4998238791213129,27.149047863119964,0.5103653009031507,31.87205807432093,0.6439906945644228,39.76512922002132,5809.48
2016-05-24,0.43044213130416054,26.748592231862272,0.49840630088598326,27.13493347639541,0.5080338641648705,31.954898150038787,0.6427074622752547,39.689516779103506,5743.18
2016-05-25,0.41877981520797203,26.299931581921086,0.4894859908410445,27.118400454704044,0.5154705603640244,29.956587614209106,0.6279987000795025,38.04108539350669,5715.18
2016-05-26,0.4230773338968078,26.428818326764713,0.49026528953477444,26.772997122871995,0.5156371048561222,29.638324695346668,0.6294656535339985,38.05189979997502,5744.39
2016-05-27,0.43118772192784977,26.42212365240102,0.4160263186755747,25.12426903002426,0.4830849018601132,27.883239274286613,0.6304723204715634,37.615180051872024,5739.59
2016-05-30,0.45457806789912863,26.43467508273985,0.427245732169298,25.108585547933732,0.4844967954289353,27.887101967971873,0.6301352125810813,37.20120235044229,5711.32
2016-05-31,0.5905259551931714,28.283149821336284,0.5091222371965087,27.181376421115555,0.48201635452578373,28.506789128523607,0.631461914632917,37.279610058239115,5947.32
2016-06-01,0.5945180573620771,28.35910282306794,0.5125431403282223,26.35650684721887,0.4854684265106545,28.155205261188325,0.6330149337547812,37.21132633639234,5973.78
2016-06-02,0.5938485862165033,28.400460826575696,0.5157109516349152,26.371655083947832,0.48791761304450043,28.18045273270006,0.6300901123343757,36.748030443759845,6013.89
2016-06-03,0.5288230154916824,24.682955107569796,0.4984094218250578,26.157801041373585,0.49405710650269224,27.65060527238451,0.628418869830876,36.72043528203703,6032.6
2016-06-06,0.5002053998645515,20.39494293728084,0.49795050868120966,26.07666169992937,0.46998687774691217,27.397880737879348,0.6239078401078031,36.0624756272256,6051.86
2016-06-07,0.5131312060783604,20.400482808452082,0.49159175131930427,25.46219295635519,0.4885848188674972,27.391613776973745,0.6236289257594485,35.97068573101983,6045.36
2016-06-08,0.5158465926150575,20.431257679366336,0.4923846542205135,25.406250789859502,0.4973866654330285,26.665248576152194,0.6237573361261785,35.93706699597121,6023.88
2016-06-13,0.6012160541819008,26.8261218485361,0.5123145358318013,27.536069530330177,0.51998360809578,28.31335131716758,0.5939532964482036,34.44393108503556,5746.44
2016-06-14,0.6096932521880714,26.827495559338203,0.515092457546296,27.416104083622493,0.5205475774616508,28.169935184273864,0.5982760458828814,34.36898728035814,5762.76
2016-06-15,0.6111794494997063,28.538921028496826,0.5198583998699763,28.752552329627296,0.5323772469440249,28.172490268324303,0.5989856565297753,33.91935100597907,5952.85
2016-06-16,0.611831223908009,28.537272419729053,0.5176683646333766,28.521736044360814,0.5366027824150652,27.297257666808438,0.5906165163010686,33.40919952416012,5930.55
2016-06-17,0.6533909998521379,26.480642627116268,0.5175967085109894,28.54104402758319,0.5419036269970826,26.840519190981144,0.5869818223597536,33.33970434509547,5964.27
2016-06-20,0.6600301413236632,26.452555399776212,0.5374035376962656,26.182861694555815,0.5517638699814413,26.841942563943945,0.5837820541045885,32.8879910762818,5985.57
2016-06-21,0.6557495785956642,26.691146005225168,0.5504501938542679,26.252739860043157,0.5528390073757802,26.89394967682318,0.5830504897730139,32.945149595555876,5916.8
2016-06-22,0.6671929215902136,26.82395017279048,0.5518748334115997,26.48355716395533,0.5464358038808165,26.880695197832548,0.5814663131478092,32.88569926069,6008.89
2016-06-23,0.6699257356492655,26.513524425125713,0.5587326355687181,26.478275750653346,0.5458458806086557,26.824166347665397,0.5856134528927908,32.85206279841644,5978.17
2016-06-24,0.6979012902531719,26.901504728117942,0.5626575711954849,26.493152255210884,0.5468993275896856,26.909391153057545,0.5878583846829465,32.92330600665494,5903.62
2016-06-27,0.6994119740579506,27.95766698786803,0.5649694584052537,27.126675430048024,0.5485535382432932,27.04710906556114,0.5790045234092185,32.471727952052284,6044.22
2016-06-28,0.6952123372295992,28.059057155866558,0.5671773370021398,27.219179143611655,0.5106213365551012,26.14201236169911,0.5809089366232154,32.46096589093554,6107.51
2016-06-29,0.6729419149053338,27.907371598754448,0.5662075380380159,27.219982208089593,0.5131306909289349,26.138273500003667,0.5796779863874966,32.45932533822275,6120.2
2016-06-30,0.5347861957841963,24.36270947676929,0.5551166671824899,26.18380810093111,0.5076924890911579,26.118407056844227,0.5778638062734371,32.45426962254581,6123.49
2016-07-01,0.5178865515068045,24.364625616207604,0.5532416267034262,26.187037823326452,0.5057533787071236,25.565103647999436,0.5705625383194189,32.279548850055576,6111.54
2016-07-04,0.5592942509722395,25.137809490573805,0.5655051449285554,26.603834794172602,0.5183517933173524,25.851291666006748,0.5721497506000703,32.42479887073656,6231.88
2016-07-05,0.5478999350530366,25.178085685738754,0.5226525545597313,24.632613397796852,0.5009837889419421,25.700908771390672,0.5706199083601871,32.42153832040956,6269.5
2016-07-06,0.5321274705554526,25.189945637433155,0.5009799032532589,22.627861610847226,0.4959527606187569,25.635581371247255,0.5165701013071747,29.335461184559584,6297.4
2016-07-07,0.5242194758077733,25.169502374272056,0.5030568450969696,22.615820020339715,0.48861452157553126,25.26761454134841,0.5130707951957287,29.33424053259061,6319.79
2016-07-08,0.5318569291753804,25.158111799214357,0.5076513578106627,22.622570913514707,0.49080599230537275,25.219931385324955,0.5210782530343482,27.850874545237826,6299.85
2016-07-11,0.4193434276349314,17.439766427508243,0.5251955201123681,22.617892861655974,0.4826626061394104,25.050195847616575,0.5207329308044581,27.63164845225535,6312.5
2016-07-12,0.4878006671287582,17.66075542008343,0.5492120286003263,22.73545741680307,0.5026057262636449,25.122588151512048,0.5031643475311377,26.512695274712417,6395.14
2016-07-13,0.4732076057390083,14.619530283884725,0.5423272049424965,22.48983197282327,0.5022826278024048,25.167892159443856,0.5016272942725156,26.53221692776518,6446.56
2016-07-14,0.4606125485940767,14.378158726251986,0.535958575658323,22.43354401834896,0.495992696611314,24.941512632677345,0.48146889631785156,26.104705954054243,6455.58
2016-07-15,0.45272461646051804,14.54271720110078,0.5517926852943981,21.100872178259532,0.4931452516673655,24.934816591365255,0.48141751897681156,25.86476975151102,6441.02
2016-07-18,0.4238438544535821,14.832928312861531,0.5349994454301262,21.175353285385857,0.4922899521561745,23.04626796367548,0.4754614132171171,25.881769449310376,6412.07
2016-07-19,0.43047858678206163,13.77565622381759,0.5331955940639842,21.065151082975355,0.5009104701286428,22.96448402931148,0.4796145190621271,25.48773012587229,6431.94
2016-07-20,0.43480432605089553,13.290980704713037,0.5370027994390176,20.933465904145375,0.5005623618644767,22.946148450262964,0.4594751674815599,25.307434512371294,6417.92
2016-07-21,0.43198989258675924,12.925638639063267,0.5341426739510343,20.633762312654806,0.505199422157646,22.91200172995943,0.4714309005917889,25.30102336581737,6442.71
2016-07-22,0.4282070057553917,12.279173675616764,0.5485204296165376,20.723417024969937,0.5106086801268961,22.891139600884614,0.48099570177614787,24.82840470616357,6390.93
2016-07-25,0.4226415158851931,9.950046284012268,0.5483965688611263,20.715200618499903,0.5090118660355857,22.861829221537473,0.4860593239763524,24.77066992791936,6408.78
2016-07-26,0.4325443073419947,10.272109522198457,0.5495452795874101,20.855879927765187,0.5128631782997651,22.96535769643213,0.4871866212397787,24.71667845507368,6494.47
2016-07-27,0.4055072373208612,18.718435946713353,0.5378483784623581,23.542904826320374,0.5047818292755483,24.549111541700825,0.49002611017379705,25.20120380269295,6229.29
2016-07-28,0.40957546908398224,18.72388369738407,0.46285339361682837,21.45015767846285,0.49962355735604735,23.807852985809493,0.48938275495901384,24.563782888217382,6243.29
2016-07-29,0.41727454683923587,18.88129228613489,0.4530177055454955,21.51713257461755,0.49627334286475167,23.84605109912309,0.4887618041462746,24.250969847555666,6202.89
2016-08-01,0.35772502436121895,18.337082846775385,0.4464353714110638,21.828428896207335,0.4917415151610274,24.016709019040288,0.4915961558585357,24.374165377114572,6109.28
2016-08-02,0.3674836963472027,18.557836817308303,0.4445592310938407,21.938819496675233,0.46391595698405014,22.679386351922254,0.4918567261137652,24.39769449038784,6168.51
2016-08-03,0.3787035505306003,18.572584275912778,0.44160303898412023,21.954912353109506,0.4496865301754157,21.326350186960834,0.48550576427579833,24.251113702562872,6198.39
2016-08-04,0.3865159833041191,18.684857320984054,0.4412536546047407,21.99696861098589,0.45353026758523746,21.34681633128659,0.48525686539247825,24.2216552457546,6238.23
2016-08-05,0.3782986121424405,18.746845181921444,0.4402129907098741,22.028235642143127,0.4530868340459258,21.37798876678821,0.48165914529591847,24.214950748603687,6203.29
2016-08-08,0.3858579700854619,19.430929321390984,0.3843861332573772,18.62664833537012,0.4656081660289655,21.528929597810286,0.4807580862543038,24.094564245727593,6290.76
2016-08-09,0.2671143453803415,19.07254168311752,0.3839803384027437,18.680962713119502,0.466052739225253,21.55444714041764,0.4563737008921173,23.410222300628995,6341.55
2016-08-10,0.2616410848172464,18.84470820392811,0.3823760105697826,17.10863634370896,0.46587897643435844,21.349912650965198,0.45637160590790765,23.415490574335156,6318.27
2016-08-11,0.26901910663337464,19.40813680717722,0.3740175495767601,17.52483569200987,0.4613332952497989,21.570079208890803,0.4552832140316134,23.5285142797489,6226.31
2016-08-12,0.4113148726888018,19.964301429149284,0.4217091506717493,17.680407897854618,0.4945473273422571,20.825549286395795,0.4717888531198699,23.20942817683043,6299.09
2016-08-15,0.5555447412175322,21.54338538522869,0.4802505456915176,18.43150963704398,0.5275700322448837,21.221326120688104,0.4983795554430165,23.484789459305834,6442.53
2016-08-16,0.5567678109553856,21.56299356130546,0.4880087058205035,18.122563754796374,0.5282590020262229,21.13652262087052,0.4913122533176346,23.354935263613957,6468.89
2016-08-17,0.5554698417221836,21.56285362693984,0.4875093714754824,17.812874186805637,0.5295520608260549,21.011437856352046,0.48906247701687966,23.297427364440505,6488.36
2016-08-18,0.5466024009140819,21.528505060806424,0.4820957547858787,17.72873424320679,0.5231794741853293,20.83611079890016,0.4836599947937598,23.029070318928728,6490.41
2016-08-19,0.5057683111820007,21.30479227122594,0.4589103800562252,17.340301914461804,0.5181433480613021,20.788193033593274,0.47905575086425156,22.985800881869938,6499.55
2016-08-22,0.5079536824653841,21.771579323867293,0.45953112345489133,16.858110289808042,0.5182067870151762,20.979998623291536,0.47502243515769016,22.95866134304815,6420.35
2016-08-23,0.5025649655610396,21.23485027215343,0.4583529886992831,16.706424042488617,0.5159887694150405,20.973093109267882,0.47409798752455706,22.911642247301074,6428.7
2016-08-24,0.5234408510126966,14.890905046492895,0.4574878960194154,16.705347613233577,0.5168788640803056,20.92730942040073,0.47641853345598695,22.907444230985707,6435.06
2016-08-25,0.5475128257566486,15.276206672697024,0.4628238343051224,16.867067598771744,0.47760093367821804,19.47556025146713,0.47432421290512383,22.787214459564318,6382.57
2016-08-26,0.5445822291596836,15.052907894836936,0.4662441834037901,16.869637991438253,0.4734980710354122,19.475306183896592,0.473874777868157,22.787757387892167,6410.73
2016-08-29,0.5377029822892708,13.718261983055239,0.4456469094344222,16.22662293349995,0.4692412239113033,19.444894671190273,0.4779814747273596,21.429636586156434,6427.53
2016-08-30,0.5357552586640424,13.493918360279597,0.45164393685715853,16.17370144421991,0.46967713290063157,19.44248962189787,0.4837612977717805,21.37418392769573,6425.75
2016-08-31,0.5286266165762238,13.456413482524365,0.45849321446171004,16.145858996955127,0.4681574400698114,19.43765143144702,0.4857873352453162,21.351281101863513,6434.21
2016-09-01,0.5294465443849854,13.789219331298112,0.46419267753677346,16.269978969559954,0.4677155514900834,19.522908577300228,0.4874894301603852,21.37755278598625,6381.48
2016-09-02,0.5316600517074941,13.691653372123252,0.4591856172563728,16.279916261660695,0.4661701287292231,19.525755472082995,0.48600395096262067,21.315829896118906,6356.95
2016-09-05,0.5359733028079903,12.974367106486648,0.4622102443249844,16.325947065051256,0.43808892450609066,16.874104936831678,0.485298803839186,21.310805920153694,6391.79
2016-09-06,0.5231358356202692,13.775421519700762,0.4190068740921356,16.47022818289238,0.4317304503849597,17.10560104503426,0.48202803167595437,21.436430985828235,6492.97
2016-09-07,0.5225112640479249,13.665881555178533,0.4228573491719947,16.35646541319452,0.43116339718498187,15.9258420761518,0.4820022244088246,21.434906386891644,6494.32
2016-09-08,0.53570900697207,12.338601506589841,0.42745126206370354,16.376187334725575,0.43018075773986963,15.895670087265271,0.48201402611476135,20.889084848442735,6517.98
2016-09-09,0.4838557228788907,12.263881911887145,0.43089511359721594,16.46931506612212,0.4309353487053687,15.970810666350715,0.4822195672345798,20.928927126672033,6471.05
2016-09-12,0.30920759907270184,13.706572642634269,0.4636693120937784,17.85777039225254,0.44222052968034314,17.032462014161126,0.48669982138818,21.43584792483604,6291.64
2016-09-13,0.24674565980576793,13.728017360458283,0.46309473271494944,17.878747163568516,0.44174490600736466,16.856417610294454,0.46756920320198186,20.384970723821997,6320.03
2016-09-14,0.26957619749397,13.765486481865578,0.46677838932879717,17.93988881009489,0.4442424219038037,16.666521785628774,0.46016070064852665,19.42663999949188,6278.16
